39,106,38,0,-18,67,0,1
37,97,36,13,3,60,2,1
47,88,46,0,-17,41,0,1
56,106,56,0,2,49,0,1
41,88,42,30,-17,47,0,1
56,96,44,11,-6,52,12,4
43,84,42,-5,3,43,2,1
45,77,44,0,-2,33,2,1
37,77,-24,-6,-9,103,62,1
37,77,36,-15,-17,41,0,1
45,87,44,0,-3,43,2,1
43,86,44,8,9,42,0,1
37,81,26,20,-17,55,10,1
56,80,20,-19,-4,59,36,4
55,93,6,-2,-12,88,50,4
104,105,70,0,-20,35,34,5
53,81,52,-30,-19,29,2,1
41,81,42,1,-13,39,0,1
37,107,26,0,-1,81,12,1
37,92,18,16,9,74,20,1
56,97,52,15,6,45,4,4
37,80,28,-8,-11,52,8,1
54,79,54,0,-14,25,0,1
56,79,26,0,-18,53,30,4
52,81,52,0,-9,30,0,1
103,104,70,0,-20,34,34,5
55,77,24,-30,-19,54,32,4
77,81,-40,5,-19,123,118,5
37,93,12,27,6,81,24,1
43,82,44,37,-8,38,0,1
49,81,46,-15,-6,35,2,1
37,78,16,-18,-12,63,22,1
37,76,36,11,-9,40,0,1
42,75,42,-1,-4,34,0,1
79,83,-46,-15,-19,130,126,5
56,84,54,-14,-16,30,2,1
37,83,24,-3,6,60,14,1
36,80,36,0,9,44,0,1
49,81,46,-16,-4,35,2,1
44,81,44,15,6,37,0,1
41,82,38,-5,-14,43,2,1
45,77,44,-12,-1,33,2,1
105,106,70,0,-20,36,34,5
56,87,56,16,-18,30,0,1
49,88,46,-24,3,42,2,1
45,86,44,0,-4,42,2,1
57,81,56,-1,-10,24,0,1
56,78,0,0,-8,78,56,4
55,93,20,0,-8,73,34,4
56,99,46,-10,-7,52,10,4
37,78,12,0,-12,65,24,1
37,77,26,0,3,51,10,1
37,76,34,-25,6,42,4,1
56,81,-4,0,-17,86,62,4
37,78,12,8,1,65,24,1
56,95,42,-2,-5,54,14,4
44,93,44,0,0,50,0,1
45,86,44,-23,-2,42,2,1
37,79,16,22,-16,63,22,1
44,108,44,14,21,64,0,1
56,95,54,-10,-15,41,2,1
37,83,-2,-4,-7,86,40,1
37,79,34,-22,-12,45,4,1
36,81,36,0,8,45,0,1
37,80,8,18,5,72,28,1
55,82,-20,0,-14,103,76,4
45,102,44,-2,20,58,2,1
55,95,50,0,6,46,6,4
41,78,42,16,-6,37,0,1
37,79,16,5,-18,64,22,1
37,106,28,-11,15,78,8,1
51,77,52,9,-16,25,0,1
42,86,42,0,5,45,2,1
45,86,44,-4,-9,42,2,1
52,86,52,0,3,35,0,1
37,75,30,-4,2,44,6,1
52,88,52,0,4,36,0,1
81,84,-14,-28,-19,100,96,5
45,93,46,5,-7,47,0,1
44,79,44,14,-9,35,0,1
43,86,42,-17,-8,45,2,1
56,80,56,1,-4,23,0,1
42,76,42,0,-6,35,2,1
38,96,36,-24,0,60,2,1
55,82,54,-2,-16,28,2,1
56,79,10,1,-18,68,46,4
44,83,44,7,5,39,0,1
56,79,12,25,-11,66,42,4
41,83,42,0,6,41,0,1
46,80,46,0,-10,34,0,1
42,77,42,0,-9,36,2,1
56,81,-4,13,-3,86,62,4
43,75,44,10,-5,31,0,1
55,94,50,0,-9,45,6,4
37,77,16,-6,-2,62,22,1
55,95,50,-32,-11,46,6,4
44,90,44,0,-3,46,0,1
53,84,52,-13,-20,33,2,1
56,76,-14,39,-11,92,72,4
37,79,18,0,-8,61,18,1
44,88,44,1,4,44,0,1
44,86,42,-16,-19,45,2,1
54,80,54,0,-6,26,0,1
46,75,46,5,-18,28,0,1
56,98,46,0,-10,51,10,4
37,106,34,1,25,72,4,1
48,86,46,-8,2,40,2,1
48,86,46,0,-11,39,2,1
44,78,44,7,-19,34,0,1
46,87,44,-8,-14,43,2,1
46,106,46,2,-3,60,0,1
55,80,20,-17,-10,59,34,4
37,76,28,3,6,47,8,1
37,104,24,7,20,81,14,1
105,107,70,0,-19,37,36,5
43,89,42,-9,-1,48,2,1
37,97,34,2,-11,64,4,1
55,77,16,0,-9,62,40,4
44,82,42,-27,5,41,2,1
55,86,56,26,-5,30,0,1
37,105,24,0,3,82,14,1
55,77,30,-29,-6,46,24,4
44,77,42,-24,-8,35,2,1
51,86,52,13,-4,34,0,1
37,104,24,23,-7,81,14,1
39,82,38,0,0,43,0,1
41,83,38,-3,1,44,2,1
37,75,20,7,5,54,16,1
44,86,44,13,-10,42,0,1
40,86,38,-2,-14,48,2,1
44,84,44,0,3,40,0,1
44,83,44,15,-14,39,0,1
45,81,44,0,-15,37,0,1
45,86,44,0,4,42,0,1
56,96,52,-7,1,44,4,4
37,76,20,-1,-10,55,16,1
42,93,42,0,4,52,0,1
41,83,42,18,-6,42,0,1
55,76,-14,6,-9,92,70,4
56,97,46,0,-14,50,10,4
45,100,46,27,-13,53,0,1
53,77,-22,0,-8,101,76,4
41,108,42,29,10,66,0,1
80,84,-42,0,-18,128,124,5
56,77,-4,-9,-6,82,62,4
81,84,-12,11,-19,97,94,5
45,93,44,-9,-4,50,2,1
79,83,-40,0,-18,125,120,5
46,80,44,-29,-3,36,2,1
69,107,60,-8,-16,47,10,3
37,84,18,-10,9,66,18,1
49,81,46,-4,-16,35,2,1
37,96,30,13,-2,65,6,1
43,84,42,0,-6,43,2,1
55,81,-10,-19,-6,91,66,4
55,91,54,0,6,37,0,1
45,85,44,0,9,41,2,1
55,81,54,0,-17,26,0,1
55,95,46,6,-3,49,8,4
37,104,18,0,-6,86,18,1
46,91,46,0,-15,44,0,1
38,81,36,-24,-4,44,2,1
44,95,44,16,10,51,0,1
53,81,54,4,-15,26,0,1
45,87,46,10,-3,41,0,1
56,97,50,-23,-9,48,6,4
37,97,28,14,-6,69,8,1
82,86,-6,0,-19,94,90,5
47,84,46,0,-14,38,0,1
41,97,38,-19,-17,58,2,1
51,102,52,11,2,50,0,1
50,77,50,0,-17,28,2,1
37,108,26,0,19,82,12,1
41,81,38,0,-16,43,2,1
49,84,50,9,-5,35,0,1
49,88,46,-4,-15,41,2,1
51,81,52,14,-1,29,0,1
56,95,46,0,-15,49,10,4
52,81,52,0,-8,30,0,1
46,93,46,6,4,46,0,1
37,76,34,18,1,42,4,1
37,81,36,0,3,44,0,1
49,84,50,7,-4,35,0,1
37,76,20,0,-3,55,16,1
37,106,36,0,-10,70,0,1
53,84,52,-11,-15,32,2,1
79,84,-38,0,-20,123,118,5
49,102,50,10,7,53,0,1
56,97,42,-15,-14,55,14,4
37,79,36,-24,-3,43,2,1
76,81,-42,-13,-17,125,120,5
38,78,36,-24,2,42,2,1
37,77,18,-18,6,59,18,1
56,95,54,0,-19,41,2,1
56,87,56,1,-12,30,0,1
49,84,46,-31,-18,37,2,1
54,83,54,0,-9,29,0,1
37,79,20,6,5,58,16,1
37,77,20,0,-9,57,16,1
55,98,46,-7,-3,51,8,4
55,82,-42,-4,-10,126,100,4
38,79,38,0,-15,41,0,1
45,80,44,0,-12,36,0,1
55,97,50,-5,-14,48,6,4
37,76,20,-19,1,55,16,1
55,97,54,0,-6,42,2,1
56,83,54,-15,-2,29,2,1
40,84,38,0,10,46,2,1
49,84,46,-25,2,38,2,1
49,102,50,18,-15,53,0,1
44,86,42,-20,-17,45,2,1
37,82,36,-26,-14,46,2,1
44,89,44,5,8,45,0,1
45,87,44,-19,-1,43,2,1
46,81,44,-1,-15,37,2,1
55,98,52,2,-4,46,4,4
37,77,18,-17,9,59,18,1
37,78,8,-15,7,70,30,1
38,102,34,0,5,69,4,1
37,80,26,19,-8,54,12,1
37,79,16,17,-14,64,22,1
82,86,-2,9,-19,88,84,5
53,85,52,-9,-14,33,2,1
43,79,42,0,-16,37,2,1
44,86,44,0,2,42,0,1
97,107,68,-30,-19,40,30,3
43,83,44,24,-9,39,0,1
107,108,72,1,-20,36,34,5
37,104,18,0,9,86,18,1
51,88,52,7,3,36,0,1
43,80,42,0,-13,39,2,1
43,81,42,-8,3,39,2,1
37,106,36,0,9,70,0,1
45,77,44,-5,-1,34,2,1
42,86,42,0,6,44,0,1
44,86,44,8,-17,42,0,1
58,87,56,0,-13,30,2,1
47,85,46,0,-4,39,0,1
82,86,-2,0,-18,88,84,5
45,77,46,31,-20,30,0,1
48,88,46,-1,3,42,2,1
42,79,42,4,2,37,0,1
37,76,28,16,-8,47,8,1
56,79,26,0,-16,53,30,4
56,99,46,0,-9,52,10,4
56,97,54,3,1,43,2,1
51,90,52,4,-15,38,0,1
44,85,44,1,4,41,0,1
56,80,56,4,-19,23,0,1
55,97,44,-15,-1,53,12,4
80,84,-42,4,-17,128,124,5
46,86,46,9,-4,39,0,1
55,93,50,15,-12,44,6,4
44,85,44,8,9,41,0,1
46,84,44,-29,-15,40,2,1
37,80,6,-21,-18,75,32,1
54,81,54,0,-10,27,0,1
37,77,36,20,-14,41,0,1
56,77,-20,-5,-14,97,76,4
37,81,30,1,10,50,6,1
38,75,38,18,-9,36,0,1
52,81,52,-3,-8,29,0,1
58,108,56,0,-1,51,2,1
43,89,42,0,1,48,2,1
55,88,54,-2,1,33,2,1
49,107,50,15,-3,58,0,1
45,79,44,0,-16,35,0,1
46,88,46,0,-7,42,0,1
46,86,46,0,9,40,0,1
45,77,44,-1,-12,33,2,1
56,96,50,0,2,47,6,4
47,83,46,0,-2,36,0,1
45,100,44,0,-17,56,0,1
55,95,52,7,-12,44,4,4
46,81,46,7,-12,34,0,1
56,86,56,6,-8,30,0,1
53,88,54,5,-16,33,0,1
37,97,20,0,-9,76,16,1
51,77,52,15,-5,25,0,1
41,81,42,7,-17,39,0,1
45,83,44,-18,5,39,2,1
47,87,46,0,-5,41,0,1
46,83,46,0,-7,36,0,1
52,84,52,-2,-13,33,0,1
56,97,52,18,-16,46,4,4
45,81,44,-21,-8,37,2,1
42,76,42,0,-2,35,0,1
42,82,42,0,-8,41,2,1
55,97,50,0,-2,48,6,4
37,107,36,-14,17,71,2,1
41,82,38,0,-4,43,2,1
37,79,34,-5,8,46,4,1
37,77,-6,-7,-8,85,44,1
39,77,38,0,3,39,0,1
85,88,2,-22,-18,86,82,5
37,98,30,-13,-6,67,6,1
52,86,52,-3,-1,35,0,1
59,84,56,-19,-6,27,2,1
37,93,10,-5,15,83,28,1
37,74,26,-29,-16,48,10,1
37,80,20,0,-9,59,16,1
37,82,38,8,-6,43,0,1
37,79,10,0,-1,69,26,1
44,80,44,1,-7,36,0,1
84,88,-2,-7,-18,90,88,5
56,96,56,0,4,39,0,1
37,80,36,0,-14,44,2,1
56,77,-20,11,-6,97,76,4
46,81,46,14,-19,34,0,1
37,94,12,10,-14,81,24,1
82,86,-6,0,-17,94,90,5
46,86,46,2,-9,40,0,1
56,86,56,17,-5,30,0,1
62,109,62,22,4,47,0,1
37,83,-2,-11,1,85,40,1
46,86,46,0,-14,39,0,1
51,88,52,0,-4,37,0,1
52,88,52,-2,-16,37,0,1
37,78,6,-13,9,73,32,1
37,104,26,13,-6,78,12,1
37,79,0,0,8,79,36,1
47,86,46,0,-5,40,0,1
51,87,52,3,5,35,0,1
76,81,-40,0,-19,122,118,5
46,78,46,5,-10,32,0,1
51,82,52,14,-1,30,0,1
56,80,0,13,-8,80,56,4
37,76,28,4,-8,47,8,1
41,86,38,-12,13,48,2,1
37,77,34,-24,-6,43,4,1
38,104,38,0,20,66,0,1
44,80,42,-10,-7,39,2,1
53,79,52,-8,-6,27,2,1
52,88,52,0,-5,37,0,1
44,85,44,12,5,41,0,1
41,77,42,2,-14,36,0,1
37,95,24,2,-17,72,14,1
56,107,56,26,-16,50,0,1
41,77,42,16,1,36,0,1
49,95,50,16,-19,46,0,1
37,77,36,-28,1,41,2,1
47,108,46,0,-13,62,0,1
41,86,38,-4,3,48,2,1
53,84,52,-11,-9,33,2,1
55,85,54,0,-16,31,0,1
44,86,44,6,-19,42,0,1
50,77,50,0,-17,28,0,1
49,83,46,-27,-13,37,2,1
41,86,42,0,-19,45,0,1
55,77,6,-1,-14,72,50,4
55,97,52,0,-9,46,4,4
55,83,54,0,-14,29,0,1
55,76,-14,17,-13,92,70,4
37,79,2,-7,-18,76,34,1
41,87,42,22,-4,46,0,1
51,81,50,-20,1,32,2,1
44,81,44,2,0,37,0,1
37,76,30,-30,4,45,6,1
37,96,38,17,13,57,0,1
37,83,6,12,12,78,32,1
55,95,54,21,-12,41,2,1
37,83,28,14,-15,54,8,1
49,90,50,27,-12,41,0,1
37,79,36,8,-3,43,0,1
37,105,20,0,16,84,16,1
55,95,44,-30,-3,51,12,4
40,109,38,0,-14,71,2,1
37,78,-4,-25,-1,83,42,1
46,86,44,-30,-12,42,2,1
37,76,38,6,-16,37,0,1
40,106,38,0,-5,67,2,1
37,104,18,6,21,86,20,1
55,77,12,23,-16,64,42,4
79,83,-42,0,-20,126,122,5
55,82,54,-5,-10,28,2,1
51,82,52,6,2,30,0,1
55,93,52,-30,7,42,4,4
37,107,28,-23,15,78,8,1
53,86,54,5,-2,32,0,1
41,100,42,10,-4,59,0,1
47,84,46,0,4,38,0,1
45,83,44,-8,-12,39,2,1
56,77,-4,-8,-17,82,62,4
52,86,52,-8,0,34,0,1
51,78,52,8,-14,26,0,1
41,77,42,14,-15,35,0,1
51,78,52,16,-16,26,0,1
37,80,8,14,7,72,28,1
37,109,26,0,9,83,12,1
37,81,16,6,-4,65,22,1
56,97,46,-8,3,51,10,4
55,83,56,29,-1,26,0,1
37,95,12,-2,18,82,24,1
37,78,2,-19,-3,75,34,1
49,85,50,0,5,36,0,1
55,77,16,-24,-9,62,40,4
54,81,54,0,-15,26,0,1
56,99,44,30,6,55,12,4
37,106,34,-6,2,72,4,1
37,104,26,-1,-4,78,12,1
55,77,-28,23,-11,106,84,4
49,85,50,2,-10,36,0,1
37,79,20,-3,-4,58,16,1
37,78,-6,0,-12,86,44,1
49,86,50,1,0,37,0,1
37,105,26,-30,25,79,12,1
50,88,50,0,-11,39,0,1
43,77,42,0,0,35,2,1
37,104,34,2,-16,71,4,1
58,80,56,0,-10,23,0,1
46,86,46,0,-10,40,0,1
37,107,36,-15,20,71,2,1
37,82,34,0,0,48,4,1
37,83,10,-8,-17,72,26,1
42,96,42,0,12,55,2,1
37,80,10,-17,5,70,26,1
45,88,44,0,-5,44,0,1
42,77,42,0,-19,36,2,1
56,92,52,8,-1,40,4,4
56,97,46,22,8,50,10,4
37,102,28,0,1,73,8,1
46,87,46,7,-11,41,0,1
41,90,42,12,-12,48,0,1
45,87,44,0,3,43,2,1
44,79,42,-29,-19,37,2,1
38,79,36,-29,1,43,2,1
41,77,42,15,-8,35,0,1
46,77,46,0,-11,30,0,1
37,76,34,0,-3,42,4,1
45,102,44,0,7,58,0,1
56,81,-4,28,-14,86,62,4
55,78,46,9,-19,32,8,4
108,109,72,5,-20,36,36,5
56,79,8,7,-20,72,48,4
75,79,-42,0,-18,123,120,5
48,82,46,0,-2,35,2,1
55,72,0,1,-12,72,56,4
51,81,50,-19,-18,32,2,1
56,83,56,3,-17,26,0,1
50,86,50,0,-7,37,0,1
55,78,16,-16,-11,63,40,4
37,76,24,9,-8,52,14,1
52,81,52,-7,-14,30,0,1
41,86,42,7,5,44,0,1
106,107,70,0,-20,37,36,5
46,81,46,15,-7,35,0,1
55,95,54,-5,-2,41,2,1
55,78,24,0,-9,55,32,4
37,76,28,5,2,48,8,1
45,86,44,0,1,42,2,1
39,81,38,-2,2,43,0,1
102,103,70,-8,-20,33,32,5
41,88,42,2,-10,47,0,1
43,79,44,21,-8,35,0,1
41,81,42,6,-14,39,0,1
39,79,38,0,7,41,0,1
56,95,56,6,-2,39,0,1
51,86,52,14,1,35,0,1
55,81,54,-4,-11,27,2,1
37,103,24,-3,4,80,14,1
37,80,34,0,-3,46,2,1
81,84,-14,27,-19,100,96,5
52,77,52,0,-17,26,0,1
41,78,38,-155,-9,39,2,1
44,81,44,17,-3,37,0,1
56,86,56,22,-1,30,0,1
55,95,34,-25,3,62,22,4
37,106,28,0,21,77,8,1
41,80,42,21,7,39,0,1
53,81,52,-9,-6,30,2,1
37,83,28,8,6,54,8,1
41,78,42,-1,-9,37,0,1
37,90,30,13,16,59,6,1
37,81,24,10,7,57,14,1
41,109,38,0,14,70,2,1
102,103,70,-9,-20,33,32,5
55,79,54,0,-19,25,0,1
56,81,-14,-6,-8,97,72,4
40,77,38,0,-10,39,2,1
50,83,50,0,-19,33,0,1
45,107,44,-15,7,63,2,1
55,78,2,-18,-18,75,52,4
51,83,50,-31,1,34,2,1
37,77,36,-20,-12,41,2,1
41,77,42,3,-6,35,0,1
42,79,42,0,-8,38,2,1
56,77,-2,22,-10,79,58,4
53,109,52,-4,14,57,2,1
41,86,42,25,-19,45,0,1
37,103,20,-13,25,82,16,1
82,85,-6,17,-18,93,90,5
48,83,46,-5,-13,37,2,1
37,104,18,-26,-7,86,18,1
52,109,52,0,-18,57,0,1
42,86,42,0,7,44,2,1
50,84,50,0,4,35,2,1
80,84,-42,0,-17,128,124,5
52,80,52,0,-18,28,0,1
37,76,36,1,2,40,0,1
44,86,44,8,6,42,0,1
41,102,42,2,21,60,0,1
41,82,42,13,-12,41,0,1
37,78,18,1,-1,60,18,1
51,81,50,-8,-14,32,2,1
38,76,38,5,6,37,0,1
37,76,24,14,8,52,14,1
55,78,26,7,-7,52,30,4
48,84,46,0,-14,37,2,1
45,87,44,-5,-1,43,2,1
37,106,24,-30,-16,83,14,1
49,83,46,-14,3,37,2,1
42,84,42,0,7,43,2,1
55,79,8,-24,-17,71,48,4
41,79,38,-9,-14,40,2,1
43,83,42,0,-11,41,2,1
37,78,10,-1,-13,68,26,1
37,97,36,27,3,60,2,1
51,91,52,20,-17,39,0,1
55,77,28,0,-13,48,28,4
40,89,38,0,14,50,2,1
37,103,24,-25,10,80,14,1
37,106,34,0,10,72,4,1
56,78,42,-15,-16,37,14,4
44,82,44,1,-16,38,0,1
37,80,24,21,2,57,14,1
37,76,30,7,-9,45,6,1
37,78,16,11,-18,63,22,1
51,82,50,-6,2,33,2,1
37,106,36,0,15,69,0,1
44,79,44,12,-4,35,0,1
55,96,50,-20,-12,47,6,4
52,81,52,0,-4,30,0,1
37,76,24,17,1,53,14,1
41,100,42,10,20,59,0,1
37,94,12,-12,21,81,24,1
43,76,42,-19,-16,34,2,1
37,77,26,29,-17,51,10,1
55,77,-22,0,-17,101,78,4
45,86,44,-28,2,42,2,1
46,76,44,-29,-19,32,2,1
39,77,38,0,-5,39,0,1
45,78,44,0,1,34,2,1
47,83,46,0,-13,37,0,1
46,81,46,13,2,34,0,1
49,79,46,-6,-3,32,2,1
37,79,20,0,8,59,16,1
37,92,6,-9,11,86,32,1
81,84,-14,0,-17,100,96,5
39,77,-22,0,-14,101,62,1
45,85,44,0,-18,41,2,1
45,76,46,30,1,30,0,1
37,78,-2,4,0,81,40,1
41,83,42,5,-17,41,0,1
49,84,50,2,4,35,0,1
37,106,36,0,13,70,0,1
56,78,10,11,-13,68,46,4
56,86,56,2,-18,29,0,1
56,76,-2,28,-7,79,58,4
55,96,52,0,-19,44,4,4
43,88,44,22,3,44,0,1
38,79,36,-21,9,43,2,1
37,79,36,0,4,43,2,1
37,80,12,15,-6,67,24,1
49,77,50,0,-3,28,0,1
53,81,54,0,-1,26,0,1
47,95,46,0,3,49,0,1
41,79,42,11,2,37,0,1
56,108,54,-8,10,53,2,1
56,96,42,-10,1,55,14,4
44,76,44,0,-17,32,0,1
55,77,-10,0,-4,88,66,4
37,78,12,-24,-1,65,24,1
37,78,2,4,2,75,34,1
55,77,34,0,-14,44,22,4
56,97,52,7,5,45,4,4
44,83,42,-16,-4,42,2,1
37,78,16,-15,-18,63,22,1
38,104,38,0,-7,66,0,1
41,79,42,31,6,38,0,1
48,81,46,-8,-8,34,2,1
49,83,46,-9,-13,36,2,1
37,104,26,19,-13,78,12,1
52,85,52,0,-20,33,0,1
37,76,24,-8,7,52,14,1
81,85,-40,8,-17,126,122,5
42,86,42,0,7,45,0,1
41,75,38,-6,-4,36,2,1
37,109,34,0,25,75,4,1
37,105,34,14,-13,71,4,1
49,95,50,9,-17,46,0,1
41,77,42,13,-15,36,0,1
39,79,38,0,-5,41,0,1
45,76,44,-11,-1,32,2,1
37,106,34,3,12,72,4,1
37,80,20,0,-8,59,16,1
37,93,28,25,2,64,8,1
46,76,46,0,-19,30,0,1
51,88,52,0,3,37,0,1
37,76,36,-3,-9,40,2,1
45,102,46,12,-3,56,0,1
45,81,46,5,0,35,0,1
48,76,46,0,-16,29,2,1
51,87,50,-12,2,38,2,1
39,79,38,0,5,40,0,1
45,86,46,14,-9,40,0,1
55,86,54,-14,-2,32,2,1
55,72,0,1,-11,72,56,4
43,79,42,0,3,38,2,1
42,88,42,0,1,46,2,1
53,81,54,4,-14,27,0,1
38,97,38,0,11,59,0,1
41,76,42,0,-5,35,0,1
49,85,46,-20,5,39,2,1
102,102,70,-2,-20,33,32,5
37,80,20,8,7,59,16,1
56,78,44,13,-8,34,12,4
47,100,46,0,-15,54,0,1
38,105,36,-4,-17,69,2,1
56,81,0,27,-4,81,56,4
40,79,38,0,-10,40,2,1
84,86,-4,0,-20,92,88,5
37,78,-2,0,2,81,40,1
56,76,-4,15,-18,81,62,4
55,83,-30,3,-11,114,86,4
102,102,70,-12,-20,33,32,5
43,86,44,22,-12,42,0,1
37,91,10,25,-5,81,28,1
39,77,38,0,-2,38,0,1
42,99,42,0,-2,58,2,1
39,86,38,0,-14,47,0,1
71,74,-40,14,-19,116,112,5
55,95,42,-10,2,54,14,4
63,111,62,0,10,49,2,1
56,96,42,0,7,55,14,4
46,80,46,6,-12,34,0,1
55,96,50,0,7,47,6,4
37,82,10,16,7,72,26,1
41,76,42,19,-10,34,0,1
48,85,50,22,-18,36,0,1
79,83,-46,-20,-20,130,126,5
49,77,50,0,-10,28,0,1
44,80,44,20,-6,36,0,1
47,75,46,0,-1,28,0,1
55,93,44,-1,-6,49,12,4
41,81,42,14,0,39,0,1
46,81,44,-26,-13,37,2,1
37,76,28,-1,7,48,8,1
37,105,20,-3,18,84,16,1
57,84,56,0,-5,28,0,1
44,79,44,17,3,35,0,1
55,79,54,0,-6,24,0,1
37,79,24,22,-5,55,14,1
49,102,50,20,-12,53,0,1
81,86,-22,20,-17,109,104,5
45,86,46,22,-13,39,0,1
38,81,38,0,-13,42,0,1
50,86,50,0,-15,37,2,1
37,80,36,8,9,44,0,1
56,96,52,8,3,44,4,4
37,82,12,12,6,69,24,1
55,90,54,-12,-17,35,2,1
41,86,42,15,-4,45,0,1
46,87,44,-22,7,43,2,1
49,76,50,7,-1,27,0,1
56,78,10,0,-9,68,46,4
44,75,42,-21,-20,34,2,1
37,82,36,0,4,46,0,1
55,81,54,-7,-11,27,2,1
53,88,54,8,-19,34,0,1
37,79,36,-4,-11,43,2,1
45,83,46,14,-17,36,0,1
37,105,34,0,12,71,4,1
42,78,42,0,-17,37,2,1
48,88,50,24,-2,39,0,1
44,81,44,0,-9,37,0,1
49,89,50,3,-15,40,0,1
55,77,34,-18,-8,44,22,4
55,96,46,0,-8,50,8,4
42,76,42,0,-9,35,0,1
43,81,42,-1,-15,40,2,1
55,95,38,15,-11,57,16,4
37,82,10,-8,4,72,26,1
55,77,-10,-14,-19,87,66,4
54,83,54,0,-19,29,0,1
41,78,42,-1,-3,37,0,1
47,90,46,0,-16,44,0,1
55,81,-10,-6,-7,91,66,4
37,104,20,-5,2,84,16,1
45,83,44,-24,1,39,2,1
45,84,44,0,-9,40,0,1
53,84,54,27,-11,30,0,1
49,106,50,22,-8,57,0,1
56,77,-2,18,-18,79,58,4
46,86,46,12,-1,39,0,1
37,78,24,10,-1,55,14,1
37,81,-2,0,10,83,40,1
105,106,70,0,-20,36,34,5
49,86,46,-12,0,39,2,1
56,95,44,25,5,51,12,4
37,76,34,0,-19,43,2,1
46,84,44,-23,-8,40,2,1
50,90,50,0,-17,41,2,1
37,80,18,-7,5,62,18,1
57,83,56,0,-11,26,0,1
84,88,6,0,-17,83,78,5
50,87,50,0,4,38,2,1
55,78,10,9,-7,68,46,4
39,79,38,0,5,40,0,1
37,76,26,17,-1,50,12,1
37,77,30,8,-12,46,6,1
38,105,38,0,16,66,0,1
37,83,8,-18,-6,75,28,1
39,80,38,0,-9,41,0,1
56,81,54,-1,-11,26,2,1
48,79,46,0,-8,32,2,1
37,77,36,0,-15,41,0,1
60,87,60,0,-19,28,0,1
55,77,10,14,-14,67,46,4
56,83,54,-23,-17,28,2,1
53,88,54,4,-9,34,0,1
45,80,44,0,-11,36,0,1
49,106,50,21,7,57,0,1
41,100,38,-30,13,61,2,1
41,77,38,-11,-14,38,2,1
41,86,38,-3,-15,48,2,1
58,86,56,0,-17,29,0,1
55,98,42,-10,-3,57,14,4
43,86,42,-14,-15,44,2,1
46,78,46,0,-7,32,0,1
37,103,24,0,-17,80,14,1
51,86,52,13,-13,35,0,1
51,77,50,-3,-14,28,2,1
49,77,46,-30,-16,31,2,1
42,88,42,0,5,46,2,1
48,110,46,0,3,64,2,1
37,81,12,-10,-17,68,24,1
55,99,50,0,5,50,6,4
84,88,-2,0,-19,90,86,5
44,87,44,8,-2,43,0,1
37,76,34,10,-2,42,2,1
51,81,50,-14,-4,32,2,1
62,108,60,0,-2,49,2,1
37,75,34,2,-15,41,4,1
37,93,12,0,-12,81,24,1
56,98,38,-12,8,59,18,4
38,90,38,0,-19,51,0,1
37,98,28,-30,-12,70,8,1
55,77,-14,-17,-8,92,70,4
37,99,28,0,2,71,8,1
55,82,-20,-20,-19,103,76,4
48,81,46,-18,-14,35,2,1
55,84,54,0,-13,30,0,1
56,98,46,29,-4,51,10,4
37,77,36,12,6,41,0,1
37,79,36,-5,3,43,2,1
43,85,42,-1,4,44,2,1
37,76,26,8,-1,50,12,1
37,78,16,17,-1,63,22,1
49,88,50,10,7,39,0,1
37,79,12,31,-10,66,24,1
55,77,-4,-5,-17,82,60,4
38,78,-2,-8,-14,81,40,1
44,83,44,6,6,39,0,1
55,95,50,0,-17,46,6,4
55,92,8,-9,-11,84,48,4
56,80,-4,10,-9,85,62,4
37,76,36,0,-7,40,2,1
49,81,50,0,-4,32,0,1
56,77,0,1,-10,77,56,4
56,78,16,-4,-15,63,40,4
56,96,50,-16,6,47,6,4
37,95,18,31,2,77,20,1
81,84,-18,-26,-18,103,100,5
49,88,46,-3,4,41,2,1
47,90,46,0,-6,43,0,1
44,87,44,3,8,43,0,1
49,81,50,26,-10,32,0,1
37,78,12,-5,-1,65,24,1
53,88,54,6,0,34,0,1
55,86,54,0,-4,32,0,1
44,83,44,0,-16,39,0,1
82,86,-2,2,-20,88,84,5
49,77,46,-13,-6,30,2,1
37,77,38,28,2,39,0,1
45,81,44,-12,-5,37,2,1
45,83,46,4,1,36,0,1
37,82,-4,-25,-3,87,42,1
47,77,46,-2,-14,31,0,1
37,81,36,-3,4,44,2,1
37,78,12,22,-19,65,24,1
56,91,56,15,-8,34,0,1
44,83,44,22,5,39,0,1
57,92,56,0,-13,35,0,1
55,84,54,0,-7,30,2,1
54,84,54,0,-10,30,0,1
47,88,46,0,-19,42,0,1
37,79,24,0,-11,55,14,1
37,82,34,-11,1,48,2,1
41,86,38,-9,7,47,2,1
56,81,-10,0,-11,91,66,4
41,79,42,5,-14,38,0,1
106,108,70,-4,-20,38,36,5
55,98,44,9,-8,54,12,4
45,86,46,1,0,39,0,1
54,90,54,0,0,36,0,1
48,94,46,-1,1,48,2,1
58,91,56,0,1,34,2,1
45,82,46,19,2,35,0,1
37,75,18,-30,3,57,18,1
49,84,50,2,-7,35,0,1
56,97,52,19,-3,45,4,4
43,83,42,0,-1,41,2,1
49,86,46,-28,-17,39,2,1
37,77,36,-9,-8,41,2,1
37,83,36,0,-4,47,0,1
50,83,50,0,-13,33,0,1
56,97,38,12,-6,58,18,4
55,81,54,0,-19,27,0,1
